,Country or Area,Commodity,Transaction,Year,Quantity Footnotes,Conversion_in_kWh
74401,India,Electricity,Gross production,2019,,15767400000000.0
74402,India,Electricity,Gross production,2018,,15219580000000.0
74403,India,Electricity,Gross production,2017,,14902570000000.0
74404,India,Electricity,Gross production,2016,,14323580000000.0
74405,India,Electricity,Gross production,2015,,13543820000000.0
74406,India,Electricity,Gross production,2014,,13088730000000.0
74407,India,Electricity,Gross production,2013,,11934800000000.0
74408,India,Electricity,Gross production,2012,,10352640000000.0
74409,India,Electricity,Gross production,2011,,9730060000000.0
74410,India,Electricity,Gross production,2010,,9545390000000.0
74411,India,Electricity,Gross production,2009,,8993890000000.0
74412,India,Electricity,Gross production,2008,,8425310000000.0
74413,India,Electricity,Gross production,2007,,8131020000000.0
74414,India,Electricity,Gross production,2006,,7524540000000.0
74415,India,Electricity,Gross production,2005,,6974700000000.0
74416,India,Electricity,Gross production,2004,,6659860000000.0
74417,India,Electricity,Gross production,2003,,6333720000000.0
74418,India,Electricity,Gross production,2002,,5966330000000.0
74419,India,Electricity,Gross production,2001,,5791200000000.0
74420,India,Electricity,Gross production,2000,,5608420000000.0
74421,India,Electricity,Gross production,1999,,5364520000000.0
74422,India,Electricity,Gross production,1998,,4969240000000.0
74423,India,Electricity,Gross production,1997,,4658250000000.0
74424,India,Electricity,Gross production,1996,,4368790000000.0
74425,India,Electricity,Gross production,1995,,4180430000000.0
74426,India,Electricity,Gross production,1994,,3855570000000.0
74427,India,Electricity,Gross production,1993,,3563350000000.0
74428,India,Electricity,Gross production,1992,,3327130000000.0
74429,India,Electricity,Gross production,1991,,3156310000000.0
74430,India,Electricity,Gross production,1990,,2894390000000.0
74431,India,From combustible fuels,Main activity,2019,,10428380000000.0
74432,India,From combustible fuels,Main activity,2018,,10723140000000.0
74433,India,From combustible fuels,Main activity,2017,,10371840000000.0
74434,India,From combustible fuels,Main activity,2016,,9935160000000.0
74435,India,From combustible fuels,Main activity,2015,,9430130000000.0
74436,India,From combustible fuels,Main activity,2014,,9515040000000.0
74437,India,From combustible fuels,Main activity,2013,,7924770000000.0
74438,India,From combustible fuels,Main activity,2012,,7320010000000.0
74439,India,From combustible fuels,Main activity,2011,,6854530000000.0
74440,India,From combustible fuels,Main activity,2010,,6855880000000.0
74441,India,From combustible fuels,Main activity,2009,,6527770000000.0
74442,India,From combustible fuels,Main activity,2008,,6044980000000.0
74443,India,From combustible fuels,Main activity,2007,,5738690000000.0
74444,India,From combustible fuels,Main activity,2006,,5288040000000.0
74445,India,From combustible fuels,Main activity,2005,,4990110000000.0
74446,India,From combustible fuels,Main activity,2004,,4885400000000.0
74447,India,From combustible fuels,Main activity,2003,,4686780000000.0
74448,India,From combustible fuels,Main activity,2002,,4467780000000.0
74449,India,From combustible fuels,Main activity,2001,,4223000000000.0
74450,India,From combustible fuels,Main activity,2000,,4083580000000.0
74451,India,From combustible fuels,Main activity,1999,,3856040000000.0
74452,India,From combustible fuels,Main activity,1998,,3526190000000.0
74453,India,From combustible fuels,Main activity,1997,,3360940000000.0
74454,India,From combustible fuels,Main activity,1996,,3170410000000.0
74455,India,From combustible fuels,Main activity,1995,,2992810000000.0
74456,India,From combustible fuels,Main activity,1994,,2620790000000.0
74457,India,From combustible fuels,Main activity,1993,,2481380000000.0
74458,India,From combustible fuels,Main activity,1992,,2247170000000.0
74459,India,From combustible fuels,Main activity,1991,,2087090000000.0
74460,India,From combustible fuels,Main activity,1990,,1865140000000.0
74461,India,From combustible fuels,From combustible fuels,2019,,10428380000000.0
74462,India,From combustible fuels,From combustible fuels,2018,,10723140000000.0
74463,India,From combustible fuels,From combustible fuels,2017,,10371840000000.0
74464,India,From combustible fuels,From combustible fuels,2016,,9935160000000.0
74465,India,From combustible fuels,From combustible fuels,2015,,9430130000000.0
74466,India,From combustible fuels,From combustible fuels,2014,,9515040000000.0
74467,India,From combustible fuels,From combustible fuels,2013,,7924770000000.0
74468,India,From combustible fuels,From combustible fuels,2012,1.0,7320010000000.0
74469,India,From combustible fuels,From combustible fuels,2011,1.0,6854530000000.0
74470,India,From combustible fuels,From combustible fuels,2010,1.0,6855880000000.0
74471,India,From combustible fuels,From combustible fuels,2009,1.0,6527770000000.0
74472,India,From combustible fuels,From combustible fuels,2008,1.0,6044980000000.0
74473,India,From combustible fuels,From combustible fuels,2007,1.0,5738690000000.0
74474,India,Hydro,Main activity,2019,,1557690000000.0
74475,India,Hydro,Main activity,2018,,1348940000000.0
74476,India,Hydro,Main activity,2017,,1261230000000.0
74477,India,Hydro,Main activity,2016,,1223780000000.0
74478,India,Hydro,Main activity,2015,,1213770000000.0
74479,India,Hydro,Main activity,2014,,1292440000000.0
74480,India,Hydro,Main activity,2013,,1415080000000.0
74481,India,Hydro,Main activity,2012,,1136260000000.0
74482,India,Hydro,Main activity,2011,,1035120000000.0
74483,India,Hydro,Main activity,2010,,1142570000000.0
74484,India,Hydro,Main activity,2009,,1066800000000.0
74485,India,Hydro,Main activity,2008,,1140810000000.0
74486,India,Hydro,Main activity,2007,,1203870000000.0
74487,India,Hydro,Main activity,2006,,1135020000000.0
74488,India,Hydro,Main activity,2005,,1014940000000.0
74489,India,Hydro,Main activity,2004,,846100000000.0
74490,India,Hydro,Main activity,2003,,752420000000.0
74491,India,Hydro,Main activity,2002,,640140000000.0
74492,India,Hydro,Main activity,2001,,735790000000.0
74493,India,Hydro,Main activity,2000,,743620000000.0
74494,India,Hydro,Main activity,1999,,807560000000.0
74495,India,Hydro,Main activity,1998,,829230000000.0
74496,India,Hydro,Main activity,1997,,745820000000.0
74497,India,Hydro,Main activity,1996,,689010000000.0
