,Country_or_Area,Commodity-Transaction,Commodity,Transaction,Year,Unit,Quantity,Quantity Footnotes
0,Afghanistan,Lubricants - Imports,Lubricants,Imports,2020,"Metric tons,  thousand",44.4,
1,Afghanistan,Lubricants - Imports,Lubricants,Imports,2019,"Metric tons,  thousand",46.8,
2,Afghanistan,Lubricants - Imports,Lubricants,Imports,2018,"Metric tons,  thousand",48.7,
3,Afghanistan,Lubricants - Imports,Lubricants,Imports,2017,"Metric tons,  thousand",75.0,
4,Afghanistan,Lubricants - Imports,Lubricants,Imports,2016,"Metric tons,  thousand",128.0,
5,Afghanistan,Lubricants - Imports,Lubricants,Imports,2015,"Metric tons,  thousand",50.2,
6,Afghanistan,Lubricants - Imports,Lubricants,Imports,2014,"Metric tons,  thousand",90.1,
7,Afghanistan,Lubricants - Imports,Lubricants,Imports,2013,"Metric tons,  thousand",217.1,
8,Afghanistan,Lubricants - Imports,Lubricants,Imports,2012,"Metric tons,  thousand",146.5,
9,Afghanistan,Lubricants - Imports,Lubricants,Imports,2011,"Metric tons,  thousand",53.7,
10,Afghanistan,Lubricants - Imports,Lubricants,Imports,2010,"Metric tons,  thousand",49.0,1
11,Afghanistan,Lubricants - Imports,Lubricants,Imports,2009,"Metric tons,  thousand",44.0,1
12,Afghanistan,Lubricants - Imports,Lubricants,Imports,2008,"Metric tons,  thousand",37.0,1
13,Afghanistan,Lubricants - Imports,Lubricants,Imports,2007,"Metric tons,  thousand",28.0,1
14,Afghanistan,Lubricants - Imports,Lubricants,Imports,2006,"Metric tons,  thousand",21.0,1
15,Afghanistan,Lubricants - Imports,Lubricants,Imports,2005,"Metric tons,  thousand",13.0,1
16,Afghanistan,Lubricants - Imports,Lubricants,Imports,2004,"Metric tons,  thousand",7.0,
17,Afghanistan,Lubricants - Imports,Lubricants,Imports,2003,"Metric tons,  thousand",7.0,1
18,Afghanistan,Lubricants - Imports,Lubricants,Imports,2002,"Metric tons,  thousand",7.0,1
19,Afghanistan,Lubricants - Imports,Lubricants,Imports,2001,"Metric tons,  thousand",4.0,1
20,Afghanistan,Lubricants - Imports,Lubricants,Imports,2000,"Metric tons,  thousand",4.0,1
21,Afghanistan,Lubricants - Imports,Lubricants,Imports,1999,"Metric tons,  thousand",4.0,
22,Afghanistan,Lubricants - Imports,Lubricants,Imports,1998,"Metric tons,  thousand",4.0,1
23,Afghanistan,Lubricants - Imports,Lubricants,Imports,1997,"Metric tons,  thousand",4.0,1
24,Afghanistan,Lubricants - Imports,Lubricants,Imports,1996,"Metric tons,  thousand",4.0,1
25,Afghanistan,Lubricants - Imports,Lubricants,Imports,1995,"Metric tons,  thousand",3.0,1
26,Afghanistan,Lubricants - Imports,Lubricants,Imports,1994,"Metric tons,  thousand",3.0,1
27,Afghanistan,Lubricants - Imports,Lubricants,Imports,1993,"Metric tons,  thousand",3.0,1
28,Afghanistan,Lubricants - Imports,Lubricants,Imports,1992,"Metric tons,  thousand",2.0,
29,Afghanistan,Lubricants - Imports,Lubricants,Imports,1991,"Metric tons,  thousand",3.0,1
30,Afghanistan,Lubricants - Imports,Lubricants,Imports,1990,"Metric tons,  thousand",2.0,1
31,Afghanistan,Lubricants - Non-energy uses,Lubricants,Non-energy uses,2020,"Metric tons,  thousand",44.4,1
32,Afghanistan,Lubricants - Non-energy uses,Lubricants,Non-energy uses,2019,"Metric tons,  thousand",46.8,1
33,Afghanistan,Lubricants - Non-energy uses,Lubricants,Non-energy uses,2018,"Metric tons,  thousand",48.7,1
34,Afghanistan,Lubricants - Non-energy uses,Lubricants,Non-energy uses,2017,"Metric tons,  thousand",75.0,1
35,Afghanistan,Lubricants - Non-energy uses,Lubricants,Non-energy uses,2016,"Metric tons,  thousand",128.0,1
36,Afghanistan,Lubricants - Non-energy uses,Lubricants,Non-energy uses,2015,"Metric tons,  thousand",50.2,1
37,Afghanistan,Lubricants - Non-energy uses,Lubricants,Non-energy uses,2014,"Metric tons,  thousand",90.1,1
38,Afghanistan,Lubricants - Non-energy uses,Lubricants,Non-energy uses,2013,"Metric tons,  thousand",217.1,1
39,Afghanistan,Lubricants - Non-energy uses,Lubricants,Non-energy uses,2012,"Metric tons,  thousand",146.5,1
40,Afghanistan,Lubricants - Non-energy uses,Lubricants,Non-energy uses,2011,"Metric tons,  thousand",53.7,1
41,Afghanistan,Lubricants - Non-energy uses,Lubricants,Non-energy uses,2010,"Metric tons,  thousand",49.0,1
42,Afghanistan,Lubricants - Non-energy uses,Lubricants,Non-energy uses,2009,"Metric tons,  thousand",44.0,1
43,Afghanistan,Lubricants - Non-energy uses,Lubricants,Non-energy uses,2008,"Metric tons,  thousand",37.0,1
44,Afghanistan,Lubricants - Non-energy uses,Lubricants,Non-energy uses,2007,"Metric tons,  thousand",28.0,1
45,Afghanistan,Lubricants - Non-energy uses,Lubricants,Non-energy uses,2006,"Metric tons,  thousand",21.0,1
46,Afghanistan,Lubricants - Non-energy uses,Lubricants,Non-energy uses,2005,"Metric tons,  thousand",13.0,1
47,Afghanistan,Lubricants - Non-energy uses,Lubricants,Non-energy uses,2004,"Metric tons,  thousand",7.0,
48,Afghanistan,Lubricants - Non-energy uses,Lubricants,Non-energy uses,2003,"Metric tons,  thousand",7.0,1
49,Afghanistan,Lubricants - Non-energy uses,Lubricants,Non-energy uses,2002,"Metric tons,  thousand",7.0,1
50,Afghanistan,Lubricants - Non-energy uses,Lubricants,Non-energy uses,2001,"Metric tons,  thousand",4.0,1
51,Afghanistan,Lubricants - Non-energy uses,Lubricants,Non-energy uses,2000,"Metric tons,  thousand",4.0,1
52,Afghanistan,Lubricants - Non-energy uses,Lubricants,Non-energy uses,1999,"Metric tons,  thousand",4.0,
53,Afghanistan,Lubricants - Non-energy uses,Lubricants,Non-energy uses,1998,"Metric tons,  thousand",4.0,1
54,Afghanistan,Lubricants - Non-energy uses,Lubricants,Non-energy uses,1997,"Metric tons,  thousand",4.0,1
55,Afghanistan,Lubricants - Non-energy uses,Lubricants,Non-energy uses,1996,"Metric tons,  thousand",4.0,1
56,Afghanistan,Lubricants - Non-energy uses,Lubricants,Non-energy uses,1995,"Metric tons,  thousand",3.0,1
57,Afghanistan,Lubricants - Non-energy uses,Lubricants,Non-energy uses,1994,"Metric tons,  thousand",3.0,1
58,Afghanistan,Lubricants - Non-energy uses,Lubricants,Non-energy uses,1993,"Metric tons,  thousand",3.0,1
59,Afghanistan,Lubricants - Non-energy uses,Lubricants,Non-energy uses,1992,"Metric tons,  thousand",2.0,
60,Afghanistan,Lubricants - Non-energy uses,Lubricants,Non-energy uses,1991,"Metric tons,  thousand",3.0,1
61,Afghanistan,Lubricants - Non-energy uses,Lubricants,Non-energy uses,1990,"Metric tons,  thousand",2.0,1
62,Afghanistan,Lubricants - Total energy supply,Lubricants,Total energy supply,2020,"Metric tons,  thousand",44.4,
63,Afghanistan,Lubricants - Total energy supply,Lubricants,Total energy supply,2019,"Metric tons,  thousand",46.8,
64,Afghanistan,Lubricants - Total energy supply,Lubricants,Total energy supply,2018,"Metric tons,  thousand",48.7,
65,Afghanistan,Lubricants - Total energy supply,Lubricants,Total energy supply,2017,"Metric tons,  thousand",75.0,
66,Afghanistan,Lubricants - Total energy supply,Lubricants,Total energy supply,2016,"Metric tons,  thousand",128.0,
67,Afghanistan,Lubricants - Total energy supply,Lubricants,Total energy supply,2015,"Metric tons,  thousand",50.2,
68,Afghanistan,Lubricants - Total energy supply,Lubricants,Total energy supply,2014,"Metric tons,  thousand",90.1,
69,Afghanistan,Lubricants - Total energy supply,Lubricants,Total energy supply,2013,"Metric tons,  thousand",217.1,
70,Afghanistan,Lubricants - Total energy supply,Lubricants,Total energy supply,2012,"Metric tons,  thousand",146.5,
71,Afghanistan,Lubricants - Total energy supply,Lubricants,Total energy supply,2011,"Metric tons,  thousand",53.7,
72,Afghanistan,Lubricants - Total energy supply,Lubricants,Total energy supply,2010,"Metric tons,  thousand",49.0,1
73,Afghanistan,Lubricants - Total energy supply,Lubricants,Total energy supply,2009,"Metric tons,  thousand",44.0,1
74,Afghanistan,Lubricants - Total energy supply,Lubricants,Total energy supply,2008,"Metric tons,  thousand",37.0,1
75,Afghanistan,Lubricants - Total energy supply,Lubricants,Total energy supply,2007,"Metric tons,  thousand",28.0,1
76,Afghanistan,Lubricants - Total energy supply,Lubricants,Total energy supply,2006,"Metric tons,  thousand",21.0,1
77,Afghanistan,Lubricants - Total energy supply,Lubricants,Total energy supply,2005,"Metric tons,  thousand",13.0,1
78,Afghanistan,Lubricants - Total energy supply,Lubricants,Total energy supply,2004,"Metric tons,  thousand",7.0,
79,Afghanistan,Lubricants - Total energy supply,Lubricants,Total energy supply,2003,"Metric tons,  thousand",7.0,1
80,Afghanistan,Lubricants - Total energy supply,Lubricants,Total energy supply,2002,"Metric tons,  thousand",7.0,1
81,Afghanistan,Lubricants - Total energy supply,Lubricants,Total energy supply,2001,"Metric tons,  thousand",4.0,1
