,Unnamed: 0,Country or Area,Commodity - Transaction,Commodity,Transaction,Year,Unit,Quantity,Quantity Footnotes,Conversion_in_kWh
0,0,Afghanistan,Aviation gasoline - International aviation bunkers,Aviation gasoline,International aviation bunkers,1992,"Metric tons,  thousand",0.0,,0.0
1,1,Afghanistan,Aviation gasoline - International aviation bunkers,Aviation gasoline,International aviation bunkers,1991,"Metric tons,  thousand",0.0,1.0,0.0
2,2,Afghanistan,Aviation gasoline - International aviation bunkers,Aviation gasoline,International aviation bunkers,1990,"Metric tons,  thousand",0.0,1.0,0.0
3,3,Afghanistan,Aviation gasoline - Stock changes,Aviation gasoline,Stock changes,1992,"Metric tons,  thousand",0.0,,0.0
4,4,Afghanistan,Aviation gasoline - Stock changes,Aviation gasoline,Stock changes,1991,"Metric tons,  thousand",-1.0,1.0,-12500000.0
5,5,Afghanistan,Aviation gasoline - Stock changes,Aviation gasoline,Stock changes,1990,"Metric tons,  thousand",-1.0,1.0,-12500000.0
6,6,Afghanistan,Aviation gasoline - Final energy consumption,Aviation gasoline,Final energy consumption,1992,"Metric tons,  thousand",0.0,,0.0
7,7,Afghanistan,Aviation gasoline - Final energy consumption,Aviation gasoline,Final energy consumption,1991,"Metric tons,  thousand",3.0,1.0,37500000.0
8,8,Afghanistan,Aviation gasoline - Final energy consumption,Aviation gasoline,Final energy consumption,1990,"Metric tons,  thousand",3.0,1.0,37500000.0
9,9,Afghanistan,Aviation gasoline - Consumption by transport,Aviation gasoline,Consumption by transport,1992,"Metric tons,  thousand",0.0,,0.0
10,10,Afghanistan,Aviation gasoline - Consumption by transport,Aviation gasoline,Consumption by transport,1991,"Metric tons,  thousand",3.0,1.0,37500000.0
11,11,Afghanistan,Aviation gasoline - Consumption by transport,Aviation gasoline,Consumption by transport,1990,"Metric tons,  thousand",3.0,1.0,37500000.0
12,12,Afghanistan,Aviation gasoline - Consumption in domestic aviation,Aviation gasoline,Consumption in domestic aviation,1992,"Metric tons,  thousand",0.0,,0.0
13,13,Afghanistan,Aviation gasoline - Consumption in domestic aviation,Aviation gasoline,Consumption in domestic aviation,1991,"Metric tons,  thousand",3.0,1.0,37500000.0
14,14,Afghanistan,Aviation gasoline - Consumption in domestic aviation,Aviation gasoline,Consumption in domestic aviation,1990,"Metric tons,  thousand",3.0,1.0,37500000.0
15,15,Afghanistan,Aviation gasoline - Total energy supply,Aviation gasoline,Total energy supply,1992,"Metric tons,  thousand",0.0,,0.0
16,16,Afghanistan,Aviation gasoline - Total energy supply,Aviation gasoline,Total energy supply,1991,"Metric tons,  thousand",1.0,1.0,12500000.0
17,17,Afghanistan,Aviation gasoline - Total energy supply,Aviation gasoline,Total energy supply,1990,"Metric tons,  thousand",1.0,1.0,12500000.0
18,18,Afghanistan,Aviation gasoline - Final consumption,Aviation gasoline,Final consumption,1992,"Metric tons,  thousand",0.0,,0.0
19,19,Afghanistan,Aviation gasoline - Final consumption,Aviation gasoline,Final consumption,1991,"Metric tons,  thousand",3.0,1.0,37500000.0
20,20,Afghanistan,Aviation gasoline - Final consumption,Aviation gasoline,Final consumption,1990,"Metric tons,  thousand",3.0,1.0,37500000.0
21,21,Algeria,Aviation gasoline - Production,Aviation gasoline,Production,2001,"Metric tons,  thousand",18.0,1.0,225000000.0
22,22,Algeria,Aviation gasoline - Production,Aviation gasoline,Production,2000,"Metric tons,  thousand",17.0,1.0,212500000.0
23,23,Algeria,Aviation gasoline - Production,Aviation gasoline,Production,1999,"Metric tons,  thousand",0.0,,0.0
24,24,Algeria,Aviation gasoline - Production,Aviation gasoline,Production,1998,"Metric tons,  thousand",0.0,,0.0
25,25,Algeria,Aviation gasoline - production from refineries,Aviation gasoline,production from refineries,2001,"Metric tons,  thousand",18.0,1.0,225000000.0
26,26,Algeria,Aviation gasoline - production from refineries,Aviation gasoline,production from refineries,2000,"Metric tons,  thousand",17.0,1.0,212500000.0
27,27,Algeria,Aviation gasoline - production from refineries,Aviation gasoline,production from refineries,1999,"Metric tons,  thousand",0.0,,0.0
28,28,Algeria,Aviation gasoline - production from refineries,Aviation gasoline,production from refineries,1998,"Metric tons,  thousand",0.0,,0.0
29,29,Algeria,Aviation gasoline - Imports,Aviation gasoline,Imports,1999,"Metric tons,  thousand",0.0,,0.0
30,30,Algeria,Aviation gasoline - Imports,Aviation gasoline,Imports,1998,"Metric tons,  thousand",1.0,1.0,12500000.0
31,31,Algeria,Aviation gasoline - Imports,Aviation gasoline,Imports,1997,"Metric tons,  thousand",1.0,1.0,12500000.0
32,32,Algeria,Aviation gasoline - Imports,Aviation gasoline,Imports,1996,"Metric tons,  thousand",1.0,1.0,12500000.0
33,33,Algeria,Aviation gasoline - Imports,Aviation gasoline,Imports,1995,"Metric tons,  thousand",1.0,1.0,12500000.0
34,34,Algeria,Aviation gasoline - Imports,Aviation gasoline,Imports,1994,"Metric tons,  thousand",1.0,1.0,12500000.0
35,35,Algeria,Aviation gasoline - Imports,Aviation gasoline,Imports,1993,"Metric tons,  thousand",1.0,1.0,12500000.0
36,36,Algeria,Aviation gasoline - Exports,Aviation gasoline,Exports,2001,"Metric tons,  thousand",18.0,,225000000.0
37,37,Algeria,Aviation gasoline - Exports,Aviation gasoline,Exports,2000,"Metric tons,  thousand",17.0,,212500000.0
38,38,Algeria,Aviation gasoline - Exports,Aviation gasoline,Exports,1999,"Metric tons,  thousand",0.0,,0.0
39,39,Algeria,Aviation gasoline - Exports,Aviation gasoline,Exports,1998,"Metric tons,  thousand",0.0,,0.0
40,40,Algeria,Aviation gasoline - Exports,Aviation gasoline,Exports,1997,"Metric tons,  thousand",0.0,,0.0
41,41,Algeria,Aviation gasoline - Exports,Aviation gasoline,Exports,1996,"Metric tons,  thousand",0.0,,0.0
42,42,Algeria,Aviation gasoline - Exports,Aviation gasoline,Exports,1995,"Metric tons,  thousand",0.0,,0.0
43,43,Algeria,Aviation gasoline - Exports,Aviation gasoline,Exports,1994,"Metric tons,  thousand",0.0,,0.0
44,44,Algeria,Aviation gasoline - Exports,Aviation gasoline,Exports,1993,"Metric tons,  thousand",0.0,,0.0
45,45,Algeria,Aviation gasoline - Exports,Aviation gasoline,Exports,1992,"Metric tons,  thousand",0.0,,0.0
46,46,Algeria,Aviation gasoline - Exports,Aviation gasoline,Exports,1991,"Metric tons,  thousand",0.0,,0.0
47,47,Algeria,Aviation gasoline - Exports,Aviation gasoline,Exports,1990,"Metric tons,  thousand",0.0,,0.0
48,48,Algeria,Aviation gasoline - Total energy supply,Aviation gasoline,Total energy supply,2001,"Metric tons,  thousand",0.0,,0.0
49,49,Algeria,Aviation gasoline - Total energy supply,Aviation gasoline,Total energy supply,2000,"Metric tons,  thousand",0.0,,0.0
50,50,Algeria,Aviation gasoline - Total energy supply,Aviation gasoline,Total energy supply,1999,"Metric tons,  thousand",0.0,,0.0
51,51,Algeria,Aviation gasoline - Total energy supply,Aviation gasoline,Total energy supply,1998,"Metric tons,  thousand",1.0,1.0,12500000.0
52,52,Algeria,Aviation gasoline - Total energy supply,Aviation gasoline,Total energy supply,1997,"Metric tons,  thousand",1.0,1.0,12500000.0
53,53,Algeria,Aviation gasoline - Total energy supply,Aviation gasoline,Total energy supply,1996,"Metric tons,  thousand",1.0,1.0,12500000.0
54,54,Algeria,Aviation gasoline - Total energy supply,Aviation gasoline,Total energy supply,1995,"Metric tons,  thousand",1.0,1.0,12500000.0
55,55,Algeria,Aviation gasoline - Total energy supply,Aviation gasoline,Total energy supply,1994,"Metric tons,  thousand",1.0,1.0,12500000.0
56,56,Algeria,Aviation gasoline - Total energy supply,Aviation gasoline,Total energy supply,1993,"Metric tons,  thousand",1.0,1.0,12500000.0
57,57,Algeria,Aviation gasoline - Total energy supply,Aviation gasoline,Total energy supply,1992,"Metric tons,  thousand",0.0,,0.0
58,58,Algeria,Aviation gasoline - Total energy supply,Aviation gasoline,Total energy supply,1991,"Metric tons,  thousand",0.0,,0.0
59,59,Algeria,Aviation gasoline - Total energy supply,Aviation gasoline,Total energy supply,1990,"Metric tons,  thousand",0.0,,0.0
60,60,Antigua and Barbuda,Aviation gasoline - Imports,Aviation gasoline,Imports,2019,"Metric tons,  thousand",1.8,1.0,22500000.0
61,61,Antigua and Barbuda,Aviation gasoline - Imports,Aviation gasoline,Imports,2018,"Metric tons,  thousand",1.8,1.0,22500000.0
62,62,Antigua and Barbuda,Aviation gasoline - Imports,Aviation gasoline,Imports,2017,"Metric tons,  thousand",1.7,1.0,21250000.0
63,63,Antigua and Barbuda,Aviation gasoline - Imports,Aviation gasoline,Imports,2016,"Metric tons,  thousand",1.7,1.0,21250000.0
64,64,Antigua and Barbuda,Aviation gasoline - Imports,Aviation gasoline,Imports,2015,"Metric tons,  thousand",1.5,1.0,18750000.0
65,65,Antigua and Barbuda,Aviation gasoline - Imports,Aviation gasoline,Imports,2014,"Metric tons,  thousand",1.3,1.0,16250000.0
66,66,Antigua and Barbuda,Aviation gasoline - Imports,Aviation gasoline,Imports,2013,"Metric tons,  thousand",1.2,1.0,15000000.0
67,67,Antigua and Barbuda,Aviation gasoline - Imports,Aviation gasoline,Imports,2012,"Metric tons,  thousand",1.2,1.0,15000000.0
68,68,Antigua and Barbuda,Aviation gasoline - Imports,Aviation gasoline,Imports,2011,"Metric tons,  thousand",1.3,1.0,16250000.0
